PC1,PC2,Cluster
-1.1655839579379406,-0.22258877184393355,0
-0.7250940378809243,1.2123645105040683,0
-3.1774701849492057,1.2710575287713246,0
0.43412336381080247,1.2039094504750822,0
-0.1720670064535698,1.1689089472726766,0
0.9568338916720931,-1.7845100576482682,1
-0.6287478413169232,-1.768710883683541,1
-0.46033617868402327,-1.75034638865327,1
0.5889433861046511,1.1365040464716774,0
2.571867146006972,-1.772916439004031,2
-0.035346877460883705,1.1833084693042433,0
-0.8576634924510876,-1.7338645442996152,1
0.37374462839549455,1.1364093648763314,0
-1.390415625876576,-1.7291432921604515,1
3.71438710074623,-0.3753362240840165,2
-0.8165403899298715,-1.714813567194626,1
-0.27019715441933656,-1.8096841485321113,1
-1.0588454516796824,-1.7400870157166277,1
1.6900329884155965,1.109227579924439,3
-0.498518922892327,-1.7904140822854662,3
-0.1352806208894898,1.2451494593884842,0
0.4499584103633274,1.0922278619753727,3
0.42118465936380495,-1.8188772324608478,3
-0.04626189881625225,1.1657029528524718,0
1.907865147858871,1.1111703307388618,3
-1.7935302918481628,1.2236934431578563,0
0.4899671831427147,-1.7363169273799133,1
-0.5021512287780743,1.117903300997594,3
-0.6274034354641084,-0.2339485671391623,0
-0.47865207501656243,1.2108035136762716,0
-0.1036935587575913,-1.7714600414818507,1
-0.3154276193904291,1.214736933878593,0
-0.5190906601257204,1.2100500512779466,0
-0.5177260481934337,1.191872963047626,0
-0.47063240634777886,1.1685383117736357,0
0.38145642819090564,1.1720272172618629,3
-0.10503070973654953,1.1556954620907236,3
-0.9245683115786217,1.2315872457631698,0
2.4264290056115043,-1.8058529857952148,2
-0.3701524068352553,-1.7630145164937785,1
0.35034952244814216,1.235721297255605,0
-1.429391478287885,-0.16529114694638314,0
-0.7885889967298333,1.2028365985212048,0
0.6939535569177028,1.103265276600826,3
-0.06448788472340122,-1.796279670437281,3
3.174786235696859,-1.9330042180486093,2
0.038066800384337775,1.196009597803975,0
0.9932428953262453,1.1838604438589098,0
-1.9411943256254898,1.1591621530858787,3
-1.3096130700520945,-0.23395940011772987,0
1.4267807901168779,1.1270881390037444,3
-0.44948037078252995,-1.756198404209859,1
-0.736230652789909,1.1725285930579321,0
1.556753230066625,1.1561387727302155,2
-1.590676744845556,-1.7689012139943494,1
0.1724169069240024,1.176041716461795,0
-1.6941383106628674,1.2272951776724983,0
-1.1526819059697626,-1.735485270069396,1
-0.22541181218794593,-1.7730829488841602,1
-1.962745372545854,-0.17207355239246458,0
-1.7157965214362954,-1.7463893225860507,1
1.6022420584363006,1.0752855489758035,3
1.2346968794523034,-1.8219180599127784,1
-0.7418428065106931,1.206746208702781,0
-1.0218464913044474,-1.6795249940248984,1
-0.5548376951110442,1.1650061592204781,3
-1.8270265360710105,1.2490371193819791,0
2.501660203090755,1.107886493901256,2
-0.9425824134336216,1.2228114248771442,0
